S1-time		S2-time			IAT-S2			Delay-S2		S1-chksum				S2-chksum
20:21:38.895	20:21:39.012	0:00:00.001000	0:00:00.117000	['tcp_csum:8fa4']		['tcp_csum:8fa4']
20:21:38.896	20:21:39.013	0:00:00.001000	0:00:00.117000	['tcp_csum:a4a1']		['tcp_csum:a4a1']
20:21:38.896	20:21:39.015	0:00:00.002000	0:00:00.119000	['tcp_csum:d240']		['tcp_csum:d240']
20:21:38.897	20:21:39.016	0:00:00.001000	0:00:00.119000	['tcp_csum:8530']		['tcp_csum:8530']
20:21:38.897	20:21:39.017	0:00:00.001000	0:00:00.120000	['tcp_csum:de5d']		['tcp_csum:de5d']
20:21:38.898	20:21:39.018	0:00:00.001000	0:00:00.120000	['tcp_csum:6e0b']		['tcp_csum:6e0b']
20:21:38.898	20:21:39.019	0:00:00.001000	0:00:00.121000	['tcp_csum:1bfe']		['tcp_csum:1bfe']
20:21:38.900	20:21:39.021	0:00:00.002000	0:00:00.121000	['tcp_csum:fa39']		['tcp_csum:970']
20:21:38.900	20:21:39.022	0:00:00.001000	0:00:00.122000	['tcp_csum:970']		['tcp_csum:3b3b']
20:21:38.901	20:21:39.023	0:00:00.001000	0:00:00.122000	['tcp_csum:eed3']		['tcp_csum:8e50']
20:21:38.901	20:21:39.024	0:00:00.001000	0:00:00.123000	['tcp_csum:3b3b']		['tcp_csum:6529']
20:21:38.902	20:21:39.025	0:00:00.001000	0:00:00.123000	['tcp_csum:2312']		['tcp_csum:afed']
20:21:38.902	20:21:39.027	0:00:00.002000	0:00:00.125000	['tcp_csum:8e50']		['tcp_csum:3142']
