S1-time		S2-time			IAT-S2			Delay-S2		S1-chksum				S2-chksum
10:55:06.368   10:55:06.391   0:00:00.001000                     0:00:00.023000           ['tcp_csum:942f']               ['tcp_csum:4e52']
10:55:06.369   10:55:06.392   0:00:00.001000                     0:00:00.023000           ['tcp_csum:4e52']               ['tcp_csum:bb33']
10:55:06.371   10:55:06.393   0:00:00.001000                     0:00:00.022000           ['tcp_csum:bb33']                ['tcp_csum:4e6']
10:55:06.371   10:55:06.394   0:00:00.001000                     0:00:00.023000           ['tcp_csum:4e6']                ['tcp_csum:1ea0']
10:55:06.374   10:55:06.395   0:00:00.001000                     0:00:00.021000           ['tcp_csum:1ea0']               ['tcp_csum:8131']
10:55:06.374   10:55:06.402   0:00:00.007000                     0:00:00.028000           ['tcp_csum:8131']               ['tcp_csum:95f4']
10:55:06.382   10:55:06.402   0:00:00                            0:00:00.020000           ['tcp_csum:95f4']               ['tcp_csum:a0ad']
10:55:06.382   10:55:06.403   0:00:00.001000                     0:00:00.021000           ['tcp_csum:a0ad']               ['tcp_csum:81a1']
10:55:06.383   10:55:06.407   0:00:00.004000                     0:00:00.024000           ['tcp_csum:81a1']               ['tcp_csum:d409']
10:55:06.383   10:55:06.407   0:00:00                            0:00:00.024000           ['tcp_csum:d409']               ['tcp_csum:eb5a']
10:55:06.385   10:55:06.407   0:00:00                            0:00:00.022000           ['tcp_csum:eb5a']               ['tcp_csum:b99b']
10:55:06.385   10:55:06.408   0:00:00.001000                     0:00:00.023000           ['tcp_csum:b99b']               ['tcp_csum:695d']
10:55:06.388   10:55:06.409   0:00:00.001000                     0:00:00.021000           ['tcp_csum:695d']               ['tcp_csum:8347']
10:55:06.389   10:55:06.410   0:00:00.001000                     0:00:00.021000           ['tcp_csum:8347']               ['tcp_csum:c0f1']
10:55:06.390   10:55:06.411   0:00:00.001000                     0:00:00.021000           ['tcp_csum:c0f1']               ['tcp_csum:95d5']
10:55:06.390   10:55:06.413   0:00:00.002000                     0:00:00.023000           ['tcp_csum:95d5']               ['tcp_csum:1131']
10:55:06.392   10:55:06.414   0:00:00.001000                     0:00:00.022000           ['tcp_csum:1131']               ['tcp_csum:f5c6']
10:55:06.392   10:55:06.416   0:00:00.002000                     0:00:00.024000           ['tcp_csum:f5c6']               ['tcp_csum:66db']
10:55:06.396   10:55:06.416   0:00:00                            0:00:00.020000           ['tcp_csum:66db']               ['tcp_csum:f5f1']
10:55:06.396   10:55:06.417   0:00:00.001000                     0:00:00.021000           ['tcp_csum:f5f1']               ['tcp_csum:48de']
10:55:06.397   10:55:06.419   0:00:00.002000                     0:00:00.022000           ['tcp_csum:48de']               ['tcp_csum:28f5']
10:55:06.398   10:55:06.420   0:00:00.001000                     0:00:00.022000           ['tcp_csum:28f5']               ['tcp_csum:d083']
10:55:06.400   10:55:06.422   0:00:00.002000                     0:00:00.022000           ['tcp_csum:d083']               ['tcp_csum:74c0']
10:55:06.400   10:55:06.424   0:00:00.002000                     0:00:00.024000           ['tcp_csum:74c0']               ['tcp_csum:e66a']
10:55:06.403   10:55:06.424   0:00:00                            0:00:00.021000           ['tcp_csum:e66a']               ['tcp_csum:f8a2']
10:55:06.403   10:55:06.426   0:00:00.002000                     0:00:00.023000           ['tcp_csum:f8a2']               ['tcp_csum:fd0b']
10:55:06.406   10:55:06.426   0:00:00                            0:00:00.020000           ['tcp_csum:fd0b']               ['tcp_csum:dfce']
10:55:06.406   10:55:06.427   0:00:00.001000                     0:00:00.021000           ['tcp_csum:dfce']               ['tcp_csum:5a8c']
10:55:06.408   10:55:06.429   0:00:00.002000                     0:00:00.021000           ['tcp_csum:5a8c']               ['tcp_csum:b86f']
10:55:06.408   10:55:06.430   0:00:00.001000                     0:00:00.022000           ['tcp_csum:b86f']               ['tcp_csum:8665']
10:55:06.409   10:55:06.431   0:00:00.001000                     0:00:00.022000           ['tcp_csum:8665']               ['tcp_csum:8a15']
10:55:06.409   10:55:06.432   0:00:00.001000                     0:00:00.023000           ['tcp_csum:8a15']               ['tcp_csum:f38c']
10:55:06.412   10:55:06.433   0:00:00.001000                     0:00:00.021000           ['tcp_csum:f38c']               ['tcp_csum:7875']
10:55:06.412   10:55:06.434   0:00:00.001000                     0:00:00.022000           ['tcp_csum:7875']               ['tcp_csum:b02c']
10:55:06.414   10:55:06.436   0:00:00.002000                     0:00:00.022000           ['tcp_csum:b02c']               ['tcp_csum:2c29']
10:55:06.414   10:55:06.443   0:00:00.007000                     0:00:00.029000           ['tcp_csum:2c29']               ['tcp_csum:a384']
10:55:06.423   10:55:06.443   0:00:00                            0:00:00.020000           ['tcp_csum:a384']               ['tcp_csum:e0ff']
10:55:06.423   10:55:06.444   0:00:00.001000                     0:00:00.021000           ['tcp_csum:e0ff']               ['tcp_csum:e920']
10:55:06.425   10:55:06.445   0:00:00.001000                     0:00:00.020000           ['tcp_csum:e920']               ['tcp_csum:47ba']
10:55:06.425   10:55:06.446   0:00:00.001000                     0:00:00.021000           ['tcp_csum:47ba']               ['tcp_csum:332e']
10:55:06.426   10:55:06.447   0:00:00.001000                     0:00:00.021000           ['tcp_csum:332e']               ['tcp_csum:c28e']
10:55:06.426   10:55:06.449   0:00:00.002000                     0:00:00.023000           ['tcp_csum:c28e']               ['tcp_csum:fc27']
10:55:06.428   10:55:06.450   0:00:00.001000                     0:00:00.022000           ['tcp_csum:fc27']               ['tcp_csum:7b6b']
10:55:06.428   10:55:06.451   0:00:00.001000                     0:00:00.023000           ['tcp_csum:7b6b']               ['tcp_csum:acde']
10:55:06.430   10:55:06.452   0:00:00.001000                     0:00:00.022000           ['tcp_csum:acde']               ['tcp_csum:eaac']
10:55:06.430   10:55:06.455   0:00:00.003000                     0:00:00.025000           ['tcp_csum:eaac']               ['tcp_csum:b027']
10:55:06.433   10:55:06.455   0:00:00                            0:00:00.022000           ['tcp_csum:b027']               ['tcp_csum:8566']
10:55:06.433   10:55:06.458   0:00:00.003000                     0:00:00.025000           ['tcp_csum:8566']               ['tcp_csum:f9e2']
10:55:06.436   10:55:06.458   0:00:00                            0:00:00.022000           ['tcp_csum:f9e2']               ['tcp_csum:42e8']
10:55:06.436   10:55:06.459   0:00:00.001000                     0:00:00.023000           ['tcp_csum:42e8']               ['tcp_csum:1d56']
10:55:06.438   10:55:06.460   0:00:00.001000                     0:00:00.022000           ['tcp_csum:1d56']               ['tcp_csum:be59']
10:55:06.438   10:55:06.462   0:00:00.002000                     0:00:00.024000           ['tcp_csum:be59']               ['tcp_csum:bf9c']
10:55:06.441   10:55:06.462   0:00:00                            0:00:00.021000           ['tcp_csum:bf9c']               ['tcp_csum:6842']
10:55:06.442   10:55:06.463   0:00:00.001000                     0:00:00.021000           ['tcp_csum:6842']               ['tcp_csum:2263']
10:55:06.443   10:55:06.464   0:00:00.001000                     0:00:00.021000           ['tcp_csum:2263']               ['tcp_csum:8f46']
10:55:06.443   10:55:06.466   0:00:00.002000                     0:00:00.023000           ['tcp_csum:8f46']               ['tcp_csum:d8f8']
10:55:06.446   10:55:06.467   0:00:00.001000                     0:00:00.021000           ['tcp_csum:d8f8']               ['tcp_csum:f2b2']
10:55:06.446   10:55:06.468   0:00:00.001000                     0:00:00.022000           ['tcp_csum:f2b2']               ['tcp_csum:5542']
10:55:06.447   10:55:06.470   0:00:00.002000                     0:00:00.023000           ['tcp_csum:5542']               ['tcp_csum:6a09']
10:55:06.447   10:55:06.471   0:00:00.001000                     0:00:00.024000           ['tcp_csum:6a09']               ['tcp_csum:74c2']
10:55:06.450   10:55:06.472   0:00:00.001000                     0:00:00.022000           ['tcp_csum:74c2']               ['tcp_csum:55b8']
10:55:06.450   10:55:06.475   0:00:00.003000                     0:00:00.025000           ['tcp_csum:55b8']               ['tcp_csum:a81e']
10:55:06.452   10:55:06.475   0:00:00                            0:00:00.023000           ['tcp_csum:a81e']               ['tcp_csum:bf6f']
10:55:06.452   10:55:06.475   0:00:00                            0:00:00.023000           ['tcp_csum:bf6f']               ['tcp_csum:8dae']
10:55:06.455   10:55:06.476   0:00:00.001000                     0:00:00.021000           ['tcp_csum:8dae']               ['tcp_csum:3d72']
10:55:06.455   10:55:06.483   0:00:00.007000                     0:00:00.028000           ['tcp_csum:3d72']               ['tcp_csum:5758']
10:55:06.463   10:55:06.483   0:00:00                            0:00:00.020000           ['tcp_csum:5758']               ['tcp_csum:9502']
10:55:06.463   10:55:06.484   0:00:00.001000                     0:00:00.021000           ['tcp_csum:9502']               ['tcp_csum:69e6']
10:55:06.464   10:55:06.485   0:00:00.001000                     0:00:00.021000           ['tcp_csum:69e6']               ['tcp_csum:e543']
10:55:06.464   10:55:06.487   0:00:00.002000                     0:00:00.023000           ['tcp_csum:e543']               ['tcp_csum:c9d7']
10:55:06.466   10:55:06.490   0:00:00.003000                     0:00:00.024000           ['tcp_csum:c9d7']               ['tcp_csum:3aee']
10:55:06.466   10:55:06.490   0:00:00                            0:00:00.024000           ['tcp_csum:3aee']               ['tcp_csum:ca04']
10:55:06.469   10:55:06.491   0:00:00.001000                     0:00:00.022000           ['tcp_csum:ca04']               ['tcp_csum:1cf1']
10:55:06.469   10:55:06.491   0:00:00                            0:00:00.022000           ['tcp_csum:1cf1']               ['tcp_csum:fd05']
10:55:06.472   10:55:06.492   0:00:00.001000                     0:00:00.020000           ['tcp_csum:fd05']               ['tcp_csum:a496']
10:55:06.472   10:55:06.494   0:00:00.002000                     0:00:00.022000           ['tcp_csum:a496']               ['tcp_csum:48d3']
10:55:06.475   10:55:06.495   0:00:00.001000                     0:00:00.020000           ['tcp_csum:48d3']               ['tcp_csum:ba7f']
10:55:06.475   10:55:06.496   0:00:00.001000                     0:00:00.021000           ['tcp_csum:ba7f']               ['tcp_csum:ccb5']
10:55:06.476   10:55:06.497   0:00:00.001000                     0:00:00.021000           ['tcp_csum:ccb5']               ['tcp_csum:d11e']
10:55:06.476   10:55:06.500   0:00:00.003000                     0:00:00.024000           ['tcp_csum:d11e']               ['tcp_csum:b3d7']
10:55:06.478   10:55:06.500   0:00:00                            0:00:00.022000           ['tcp_csum:b3d7']               ['tcp_csum:5a0d']
10:55:06.478   10:55:06.502   0:00:00.002000                     0:00:00.024000           ['tcp_csum:5a0d']               ['tcp_csum:4581']
10:55:06.482   10:55:06.502   0:00:00                            0:00:00.020000           ['tcp_csum:4581']               ['tcp_csum:d4e1']
10:55:06.482   10:55:06.504   0:00:00.002000                     0:00:00.022000           ['tcp_csum:d4e1']                ['tcp_csum:e7b']
10:55:06.483   10:55:06.505   0:00:00.001000                     0:00:00.022000           ['tcp_csum:e7b']                ['tcp_csum:8dbe']
10:55:06.483   10:55:06.507   0:00:00.002000                     0:00:00.024000           ['tcp_csum:8dbe']               ['tcp_csum:bf33']
10:55:06.486   10:55:06.508   0:00:00.001000                     0:00:00.022000           ['tcp_csum:bf33']               ['tcp_csum:fd01']
10:55:06.486   10:55:06.510   0:00:00.002000                     0:00:00.024000           ['tcp_csum:fd01']               ['tcp_csum:c27a']
10:55:06.490   10:55:06.510   0:00:00                            0:00:00.020000           ['tcp_csum:c27a']               ['tcp_csum:97b9']
10:55:06.490   10:55:06.511   0:00:00.001000                     0:00:00.021000           ['tcp_csum:97b9']                ['tcp_csum:c36']
10:55:06.491   10:55:06.512   0:00:00.001000                     0:00:00.021000           ['tcp_csum:c36']                ['tcp_csum:553b']
10:55:06.491   10:55:06.513   0:00:00.001000                     0:00:00.022000           ['tcp_csum:553b']               ['tcp_csum:2fa9']
10:55:06.493   10:55:06.515   0:00:00.002000                     0:00:00.022000           ['tcp_csum:2fa9']               ['tcp_csum:d0ac']
10:55:06.493   10:55:06.515   0:00:00                            0:00:00.022000           ['tcp_csum:d0ac']               ['tcp_csum:d1ef']
10:55:06.495   10:55:06.517   0:00:00.002000                     0:00:00.022000           ['tcp_csum:d1ef']               ['tcp_csum:7a95']
10:55:06.496   10:55:06.524   0:00:00.007000                     0:00:00.028000           ['tcp_csum:7a95']               ['tcp_csum:34b4']
10:55:06.503   10:55:06.524   0:00:00                            0:00:00.021000           ['tcp_csum:34b4']               ['tcp_csum:a197']
10:55:06.503   10:55:06.525   0:00:00.001000                     0:00:00.022000           ['tcp_csum:a197']               ['tcp_csum:eb49']
10:55:06.504   10:55:06.525   0:00:00                            0:00:00.021000           ['tcp_csum:eb49']                ['tcp_csum:504']
